"date","Rn","Pa","Prcp","Tavg","LAI","VOD.x","VOD.y","LULC"
"20000418",5472964,100235.375,0.00187583244405687,287.764709472656,NA,0.646987258355076,0.646987258355076,22
"20000419",10739003,99935.578125,0.00810127891600132,292.314056396484,NA,0.659937623615647,0.659937623615647,22
"20000420",8713765,99642.1484375,1.71661372405651e-06,291.899597167969,NA,0.608357624880987,0.608357624880987,22
"20000421",9803270,100006.0625,6.49094590698951e-06,291.514678955078,NA,0.637749519807764,0.637749519807764,22
"20000422",10513827,100398.0625,8.47140427140403e-07,288.912017822266,2.39562511444092,0.706779501306137,0.706779501306137,22
"20000423",11763590,100008.9609375,0.000620158505626023,290.438018798828,NA,0.69192422902166,0.69192422902166,22
"20000424",8256630.5,99409.515625,0.00120483397040516,290.763885498047,NA,0.677068956737183,0.677068956737183,22
"20000425",10071739,99827.0703125,2.56792759500968e-06,291.728454589844,NA,0.662213684452705,0.662213684452705,22
"20000426",9972611,100326.4453125,4.03597738340977e-07,290.58447265625,NA,0.678115241197199,0.678115241197199,22
"20000427",11241039,100107.859375,0,292.994476318359,NA,0.660295007241147,0.660295007241147,22
"20000428",9362866,99802.2265625,4.53650936833583e-05,296.36865234375,NA,0.652283506982841,0.652283506982841,22
"20000429",5203725.5,100200.390625,3.48091134583228e-06,292.105895996094,NA,0.720941430796026,0.720941430796026,22
"20000430",10421787,99848.0234375,2.14210831472883e-06,296.919982910156,2.46156239509583,0.68295661988662,0.68295661988662,22
"20000501",11007094,100417.4921875,8.47739727305452e-07,294.353210449219,NA,0.729654329430731,0.729654329430731,22
"20000502",11195107,100049.6328125,8.73208023222105e-07,295.52197265625,NA,0.749665451597312,0.749665451597312,22
"20000503",10874227,100014.34375,8.58306862028257e-07,297.195953369141,NA,0.696254940387492,0.696254940387492,22
"20000504",7783618,99864.6171875,5.84125518798828e-06,299.407531738281,NA,0.728619292315183,0.728619292315183,22
"20000505",9112831,101256.03125,8.58306862028257e-07,293.027526855469,NA,0.66483612468339,0.66483612468339,22
"20000506",10944122,100924.8046875,8.52346374813351e-07,293.252319335938,NA,0.668835460693801,0.668835460693801,22
"20000507",10939691,100296.7734375,4.41074377022233e-07,296.47021484375,NA,0.661821421287758,0.661821421287758,22
"20000508",7658938,100152.5625,5.7786801335169e-05,294.657104492188,2.36796879768372,0.668774227421841,0.668774227421841,22
"20000509",6172446.5,100134.71875,0.000500607362482697,289.141693115234,NA,0.666470283327594,0.666470283327594,22
"20000510",11443408,100010.8515625,0,291.677062988281,NA,0.711555774027114,0.711555774027114,22
"20000511",7526592.5,99550.4453125,0.00102537870407104,291.222717285156,NA,0.696892800338835,0.696892800338835,22
"20000512",9596072,99968.9140625,0.000419917691033334,289.998901367188,NA,0.679517058157,0.679517058157,22
"20000513",13110484,99893.296875,0.00324934115633368,294.187927246094,NA,0.718311506055622,0.718311506055622,22
"20000514",9344496,99781.765625,0.000629980873782188,293.548034667969,NA,0.727129153050852,0.727129153050852,22
"20000515",6502518,100510.765625,2.46554609475425e-05,291.280548095703,NA,0.678879532121944,0.678879532121944,22
"20000516",12516932,100239.6796875,0,295.356475830078,2.10031247138977,0.686594810326533,0.686594810326533,22
"20000517",8463332,99626.390625,0.000114983318781015,296.827178955078,NA,0.69795315417808,0.69795315417808,22
"20000518",11860625,99566.609375,1.52395341501688e-06,295.131744384766,NA,0.709311498029626,0.709311498029626,22
"20000519",12033829,99783.9609375,1.2814998626709e-06,296.751525878906,NA,0.720669841881173,0.720669841881173,22
"20000520",10937353,99457.0078125,2.1363234736782e-06,298.051635742188,NA,0.73202818573272,0.73202818573272,22
"20000521",12312620,99893.140625,2.87954844679916e-05,298.615295410156,NA,0.64953836694218,0.64953836694218,22
"20000522",10673701,100014.1484375,6.21676463197218e-06,296.729278564453,NA,0.695998936303291,0.695998936303291,22
"20000523",12430820,99729.21875,0,301.778869628906,NA,0.65545845747492,0.65545845747492,22
"20000524",12299096,99582.7890625,1.37567521960591e-05,303.116973876953,1.66921877861023,0.667902435980545,0.667902435980545,22
"20000525",12537407,99510.7265625,0.000533212965819985,301.647918701172,NA,0.669262551590413,0.669262551590413,22
"20000526",8090624,99832.8671875,0.00659966748207808,294.76318359375,NA,0.670622667200281,0.670622667200281,22
"20000527",9545009,100110.9453125,0.000131042339489795,294.476593017578,NA,0.671982782810149,0.671982782810149,22
"20000528",12558975,100109.9453125,4.71750445285579e-06,299.133911132812,NA,0.673342898420017,0.673342898420017,22
"20000529",12930531,99667.75,4.52995436717174e-07,297.248077392578,NA,0.678712835267021,0.678712835267021,22
"20000530",13470272,99116.65625,4.41074377022233e-07,298.509368896484,NA,0.734827046511835,0.734827046511835,22
"20000531",12182994,99358.890625,7.12275505065918e-06,300.136474609375,NA,0.639267156054885,0.639267156054885,22
"20000601",6372619.5,100208.4453125,0.00283147697336972,296.859558105469,1.25250005722046,0.599286927428354,0.599286927428354,22
"20000602",8761523,100295.1953125,1.05304152384633e-05,297.718170166016,NA,0.624327208925615,0.624327208925615,22
"20000603",6602891.5,100249.21875,8.81254709383938e-06,296.447082519531,NA,0.649367490422876,0.649367490422876,22
"20000604",11776159,100042.5625,6.53862934996141e-06,298.2744140625,NA,0.674407771920137,0.674407771920137,22
"20000605",13252578,99885.140625,3.96668910980225e-05,299.909515380859,NA,0.699448053417398,0.699448053417398,22
"20000606",12318310,99398.8046875,1.72447266777453e-06,302.800445556641,NA,0.664479821484234,0.664479821484234,22
"20000607",4643475.5,99340.625,0.000986383412964642,296.674621582031,NA,0.642504730181674,0.642504730181674,22
"20000608",12921537,99495.7421875,0.000127398961922154,301.229095458984,NA,0.652051803225274,0.652051803225274,22
"20000609",12384662,100186.265625,4.41074377022233e-07,297.011260986328,0.959062516689301,0.652977970699322,0.652977970699322,22
"20000610",12749049,100014.3046875,7.9616904258728e-05,299.69970703125,NA,0.651129180836362,0.651129180836362,22
"20000611",13366741,100270.234375,0.000131008186144754,299.464324951172,NA,0.649280390973403,0.649280390973403,22
"20000612",12459232,100205.6171875,1.72097577433306e-06,300.0517578125,NA,0.647431601110444,0.647431601110444,22
"20000613",11921001,99561.8125,1.72853378899163e-06,303.409942626953,NA,0.645582811247485,0.645582811247485,22
"20000614",12618277,99174.59375,-1.19207470561378e-08,305.607727050781,NA,0.588792292643206,0.588792292643206,22
"20000615",11002788,99547.953125,0.00213653733953834,301.451416015625,NA,0.640861238047254,0.640861238047254,22
"20000616",10759649,100150.125,0.000818932079710066,300.929748535156,NA,0.629188842435151,0.629188842435151,22
"20000617",13382077,100454.1640625,0,301.200439453125,0.799062490463257,0.660623977151869,0.660623977151869,22
"20000618",12780521,100120.4921875,8.54581401199539e-07,302.996154785156,NA,0.706332747487646,0.706332747487646,22
"20000619",6897925,99826.96875,2.78949733001355e-06,303.254028320312,NA,0.680126738947908,0.680126738947908,22
"20000620",10709410,99561.1171875,4.42037162429187e-06,303.317504882812,NA,0.595772982301083,0.595772982301083,22
"20000621",13026144,99471.8125,0.0052874474786222,301.532409667969,NA,0.631830176585211,0.631830176585211,22
"20000622",10086275,99358.5703125,0.00165535975247622,300.224822998047,NA,0.614387409178075,0.614387409178075,22
"20000623",13676686,99201.796875,1.13248825073242e-06,302.61572265625,NA,0.625428868733984,0.625428868733984,22
"20000624",11054170,99511.03125,0.00659919064491987,300.560699462891,NA,0.660633679996027,0.660633679996027,22
"20000625",3150562.5,99695.8828125,0.00445127114653587,296.277404785156,0.855000019073486,0.689609390936814,0.689609390936814,22
"20000626",10399409,99427.5703125,4.30345517088426e-06,300.017456054688,NA,0.605302652635194,0.605302652635194,22
"20000627",12821121,99420.25,0.000107583400676958,302.4580078125,NA,0.600634842445047,0.600634842445047,22
"20000628",929836.125,99303.59375,0.0206552445888519,295.727508544922,NA,0.599205487380028,0.599205487380028,22
"20000629",15345614,99111.6875,0,300.230651855469,NA,0.597776132315009,0.597776132315009,22
"20000630",14634571,99469.859375,2.12192526305444e-06,303.012268066406,NA,0.54484952560767,0.54484952560767,22
"20000701",14419707,99565.0078125,9.34097670324263e-07,305.174041748047,NA,0.60007587203741,0.60007587203741,22
"20000702",12758507,99692.90625,1.20820714073488e-05,304.991790771484,NA,0.614689393432517,0.614689393432517,22
"20000703",12479116,99746.703125,0.0188689175993204,301.319091796875,1.19734370708466,0.635941861220201,0.635941861220201,22
"20000704",1167295.125,99866.7890625,0.098768450319767,296.253997802734,NA,0.615353462674505,0.615353462674505,22
"20000705",2684254.5,100155.8984375,0.0294451713562012,297.033874511719,NA,0.594765064128809,0.594765064128809,22
"20000706",5115107.5,100078.234375,0.00818738341331482,296.736846923828,NA,0.574176665583114,0.574176665583114,22
"20000707",11475137,99734.140625,0.000222969058086164,299.218322753906,NA,0.553588267037418,0.553588267037418,22
"20000708",15634697,99479.75,0.000636386859696358,300.912811279297,NA,0.48661173069873,0.48661173069873,22
"20000709",7812041,99744.234375,0.000181213021278381,298.898895263672,NA,0.531636299107653,0.531636299107653,22
"20000710",14735806,99732.9453125,0.00908533670008183,300.063354492188,NA,0.589455779465519,0.589455779465519,22
"20000711",16524429,99401.28125,1.4740228834853e-05,301.705627441406,1.75281250476837,0.573811523671605,0.573811523671605,22
"20000712",16123615,99283.65625,0.00047716245171614,301.908630371094,NA,0.588181834550733,0.588181834550733,22
"20000713",16390779,99203.6796875,8.82148754044465e-07,300.908264160156,NA,0.60255214542986,0.60255214542986,22
"20000714",14451974,99286.4765625,0.0033151984680444,301.312225341797,NA,0.616922456308988,0.616922456308988,22
"20000715",3191717.75,99357.609375,0.0332284159958363,297.511932373047,NA,0.631292767188115,0.631292767188115,22
"20000716",3644298.75,99408.75,0.0349270179867744,298.343475341797,NA,0.670416294495522,0.670416294495522,22
"20000717",8536380,99355.78125,0.0187380015850067,299.66162109375,NA,0.699656403667773,0.699656403667773,22
"20000718",9438743,99319.890625,0.00966575741767883,299.990478515625,NA,0.676005968105834,0.676005968105834,22
"20000719",12958078,99343.3046875,0.00187546014785767,300.644775390625,2.3792188167572,0.669634462373905,0.669634462373905,22
"20000720",14437183,99271.9609375,6.47485285298899e-05,302.309051513672,NA,0.663262956641975,0.663262956641975,22
"20000721",14209960,99119.7734375,0.0356329567730427,302.785797119141,NA,0.656891450910046,0.656891450910046,22
"20000722",8142478,99016.6953125,0.000162842872668989,301.045318603516,NA,0.650519945178117,0.650519945178117,22
"20000723",16062958,98930.5,0,301.214691162109,NA,0.644148439446187,0.644148439446187,22
"20000724",17178660,99230.5703125,0.000340956437867135,301.468170166016,NA,0.646995826424219,0.646995826424219,22
"20000725",15575035,99194.84375,1.26942563838384e-06,302.631286621094,NA,0.731908365979957,0.731908365979957,22
"20000726",14667928,98937.359375,0.000177773792529479,303.259124755859,NA,0.650604479545566,0.650604479545566,22
"20000727",9709326,98816.6484375,0.0397780947387218,301.516784667969,2.86031246185303,0.72356619075581,0.72356619075581,22
"20000728",15209294,99230.5078125,5.57303428649902e-05,301.083374023438,NA,0.796527901966055,0.796527901966055,22
"20000729",10381965,99076.3671875,0.000176310539245605,299.937438964844,NA,0.705896813165715,0.705896813165715,22
"20000730",15139242,99125.4609375,8.52346317969932e-07,299.222351074219,NA,0.755506423480517,0.755506423480517,22
"20000731",14767952,99342.3046875,1.30583271129581e-06,300.136505126953,NA,0.703830350094897,0.703830350094897,22
"20000801",14719130,99660.5546875,0.000211545819183812,300.972930908203,NA,0.70080450856018,0.70080450856018,22
"20000802",10619064,99972.9765625,0.00896414555609226,297.781341552734,NA,0.724563479162563,0.724563479162563,22
"20000803",11854358,100184.53125,0.000450626015663147,298.35888671875,NA,0.731554986588729,0.731554986588729,22
"20000804",10866353,100290.3125,0.0003032386302948,299.016845703125,3.15843749046326,0.817186152651967,0.817186152651967,22
"20000805",6725854.5,100319.8046875,0.00106105208396912,297.925354003906,NA,0.746935456116914,0.746935456116914,22
"20000806",3267868.75,100267.46875,0.00283363461494446,296.271606445312,NA,0.841549673729797,0.841549673729797,22
"20000807",8061532,100086.625,0.00437845010310411,297.69189453125,NA,0.83402895165556,0.83402895165556,22
"20000808",5247903,99775.3125,0.0197816174477339,297.732543945312,NA,0.828269862826226,0.828269862826226,22
"20000809",12386679,99566.4375,4.76999921374954e-05,300.166656494141,NA,0.781742463455091,0.781742463455091,22
"20000810",12122464,99517.2578125,0.000976847368292511,301,NA,0.74890742273872,0.74890742273872,22
"20000811",9833818,99686.9375,0.0149966012686491,299.905822753906,NA,0.79838136949428,0.79838136949428,22
"20000812",7420868.5,99792.8671875,0.0156124327331781,298.811248779297,3.2265625,0.810185385490566,0.810185385490566,22
"20000813",12285697,99605.2109375,0.000283046363620088,299.731781005859,NA,0.76123378297817,0.76123378297817,22
"20000814",12053674,99371.3125,0.000181526644155383,300.951629638672,NA,0.721035673653845,0.721035673653845,22
"20000815",10482237,99329.5,6.17666228208691e-05,300.535919189453,NA,0.68083756432952,0.68083756432952,22
"20000816",14767250,99575.4140625,4.23193000642641e-07,301.143096923828,NA,0.685908289535667,0.685908289535667,22
"20000817",10078202,100118.578125,0.000998884439468384,299.878479003906,NA,0.738072800563582,0.738072800563582,22
"20000818",9006440,100077.9375,0.000423310062615201,298.841796875,NA,0.783321769754019,0.783321769754019,22
"20000819",11852872,99985.640625,0.00108927488327026,297.377838134766,NA,0.768221958303379,0.768221958303379,22
"20000820",12130781,100132.4140625,7.22706317901611e-05,297.342193603516,3.10437488555908,0.767939152176867,0.767939152176867,22
"20000821",11079117,100082.2109375,5.35845765625709e-06,298.017364501953,NA,0.767656346050354,0.767656346050354,22
"20000822",4606160,100020.5703125,0.00023303329362534,297.060760498047,NA,0.767373539923841,0.767373539923841,22
"20000823",13552476,100128.9453125,2.28170983973541e-06,298.915710449219,NA,0.767090733797329,0.767090733797329,22
"20000824",12762251,100033.8359375,2.65240669250488e-06,299.401062011719,NA,0.780354917381503,0.780354917381503,22
"20000825",12538597,99859.0625,8.58306862028257e-07,299.688171386719,NA,0.802804648794557,0.802804648794557,22
"20000826",12857064,99888.421875,3.4391878216411e-06,299.35888671875,NA,0.809410944042378,0.809410944042378,22
"20000827",12892246,100256.1953125,0.000507072836626321,299.024871826172,NA,0.793750732350412,0.793750732350412,22
"20000828",11301676,100337.484375,0.000720670155715197,297.707489013672,2.85296869277954,0.794473580598628,0.794473580598628,22
"20000829",10937617,100086.0234375,0.000494256615638733,298.120697021484,NA,0.795196428846844,0.795196428846844,22
"20000830",9575106,99867.1953125,0.00878874957561493,297.426635742188,NA,0.795919277095061,0.795919277095061,22
"20000831",8707877,99586.3828125,0.000499355781357735,296.999938964844,NA,0.796642125343277,0.796642125343277,22
"20000901",13014196,99791.953125,2.20835204345349e-06,299.544525146484,NA,0.7597713152555,0.7597713152555,22
"20000902",10427562,100210.796875,0.000436365604400635,299.324249267578,NA,0.75532677016759,0.75532677016759,22
"20000903",12679255,100211.7421875,4.35113804542198e-07,299.928558349609,NA,0.830654853952518,0.830654853952518,22
"20000904",10323744,100305.15625,0.0508287735283375,297.49462890625,NA,0.755523478001401,0.755523478001401,22
"20000905",1252252.75,100933.5546875,0.00237503950484097,290.0849609375,2.52046871185303,0.745670902423049,0.745670902423049,22
"20000906",9734320,100912.0234375,8.55326561577385e-07,291.184722900391,NA,0.735818326844696,0.735818326844696,22
"20000907",10874410,100801.375,0,292.579162597656,NA,0.725965751266343,0.725965751266343,22
"20000908",10803718,100872,0,292.912719726562,NA,0.71611317568799,0.71611317568799,22
"20000909",9184994,100866.34375,4.31996170391358e-07,293.055114746094,NA,0.686692783140513,0.686692783140513,22
"20000910",9368236,100697.859375,8.4643551190311e-07,292.493316650391,NA,0.722685087183633,0.722685087183633,22
"20000911",9039268,100615.203125,8.58099440392834e-07,292.729034423828,NA,0.765916886419656,0.765916886419656,22
"20000912",10821480,100907.7890625,5.56378245164524e-06,293.951843261719,NA,0.770616046625697,0.770616046625697,22
"20000913",10666043,100893.625,4.80609833175549e-06,294.523223876953,2.0625,0.79859413634049,0.79859413634049,22
"20000914",9642381,100581.078125,0.000245350529439747,294.492492675781,NA,0.773471779352447,0.773471779352447,22
"20000915",10236421,100125.109375,4.27908048550307e-07,295.355743408203,NA,0.743821676785745,0.743821676785745,22
"20000916",9161178,99890.96875,7.51018524169922e-06,296.73291015625,NA,0.780123252042404,0.780123252042404,22
"20000917",10784142,100106.703125,8.52346374813351e-07,296.694000244141,NA,0.746054662284183,0.746054662284183,22
"20000918",10178286,100163.3046875,0,297.083648681641,NA,0.754260284615376,0.754260284615376,22
"20000919",4541032.5,100651.15625,0.00788065791130066,294.933746337891,NA,0.762175019574261,0.762175019574261,22
"20000920",5261826.5,100993.796875,0.0178557634353638,293.281646728516,NA,0.750564852515174,0.750564852515174,22
"20000921",3215809.75,101005.46875,0.0133602917194366,292.551422119141,1.55640625953674,0.738954685456086,0.738954685456086,22
"20000922",6441704.5,100601.71875,0.000187289711902849,293.922332763672,NA,0.756486912972265,0.756486912972265,22
"20000923",9966384,100513,0.000376585114281625,295.7548828125,NA,0.747563766560368,0.747563766560368,22
"20000924",2183471.25,100911.0625,0.00115303997881711,290.043304443359,NA,0.759519693879853,0.759519693879853,22
"20000925",9083247,101075.921875,1.27553937545599e-06,291.764404296875,NA,0.672765243840545,0.672765243840545,22
"20000926",9139499,101094.09375,0.00111524981912225,293.427154541016,NA,0.693834538275102,0.693834538275102,22
"20000927",-31150.04296875,101065.4921875,0.000831146375276148,288.04150390625,NA,0.731279247082433,0.731279247082433,22
"20000928",8859875,100933.359375,4.26173215828385e-07,290.588043212891,NA,0.678514700652244,0.678514700652244,22
"20000929",8909957,100873.3046875,0,293.262847900391,1.11671876907349,0.625750154222054,0.625750154222054,22
"20000930",8892297,100920.8125,0.000521795707754791,294.3828125,NA,0.711330713301604,0.711330713301604,22
"20001001",2811895,100639.8359375,0.00312602100893855,292.047729492188,NA,0.770291289443301,0.770291289443301,22
"20001002",7249989.5,100680.7265625,8.53917481435928e-06,292.30419921875,NA,0.613794722187644,0.613794722187644,22
"20001003",7783166,100506.6796875,8.55601115290483e-07,293.799713134766,NA,0.625946780683603,0.625946780683603,22
"20001004",4088207.25,100857.1328125,0.000174977554706857,292.877716064453,NA,0.712606908479613,0.712606908479613,22
"20001005",4128019.25,100833.8671875,6.89715161570348e-05,292.436370849609,NA,0.649633703711535,0.649633703711535,22
"20001006",6677038.5,100531.8828125,4.35113804542198e-07,294.318389892578,NA,0.624033917651999,0.624033917651999,22
"20001007",7468137,100561.796875,0.0186166167259216,292.515441894531,0.766093730926514,0.598434131592462,0.598434131592462,22
"20001008",5812750.5,100902.640625,0.00272461934946477,289.544677734375,NA,0.572834345532926,0.572834345532926,22
"20001009",430363.625,100904.859375,0.0135037703439593,286.946746826172,NA,0.547234559473389,0.547234559473389,22
"20001010",-345034,100987.1171875,0.0139368120580912,286.461578369141,NA,0.547500612044038,0.547500612044038,22
"20001011",1071904.625,102153.1953125,4.35113861385616e-07,285.039245605469,NA,0.407570288100661,0.407570288100661,22
"20001012",1937126.625,102230.578125,1.2953116765857e-06,281.457305908203,NA,0.41576616257392,0.41576616257392,22
"20001013",4556455,101708.0625,1.27719226838963e-06,282.804168701172,NA,0.452988343446965,0.452988343446965,22
"20001014",5513177,101573.703125,0,284.969116210938,NA,0.471660760053957,0.471660760053957,22
"20001015",6843333,102180.625,4.35113804542198e-07,285.684906005859,0.508906245231628,0.490333176660948,0.490333176660948,22
"20001016",5401469.5,101208.890625,1.48207095662656e-06,287.9375,NA,0.50900559326794,0.50900559326794,22
"20001017",6659775,101314.8828125,0.000755388231482357,289.85498046875,NA,0.527678009874932,0.527678009874932,22
"20001018",1287810.625,101197.234375,0.000948303961195052,284.78955078125,NA,0.569358535502226,0.569358535502226,22
"20001019",4019326.5,100837.515625,2.66730785369873e-06,286.9345703125,NA,0.545510611632812,0.545510611632812,22
"20001020",5255301.5,101328.0234375,0.000875520694535226,286.545043945312,NA,0.507762237126006,0.507762237126006,22
"20001021",3507462.25,101375.2421875,0.00268808286637068,287.775634765625,NA,0.544567089161028,0.544567089161028,22
"20001022",-1037596.375,100794.25,0.0150315165519714,283.427093505859,NA,0.520179173971335,0.520179173971335,22
"20001023",3685841.75,100858.5546875,0.00114358658902347,286.400939941406,0.387812495231628,0.495791258781642,0.495791258781642,22
"20001024",1423816.125,101669.0234375,0,284.957214355469,NA,0.471403343591949,0.471403343591949,22
"20001025",1899614,102098.3671875,1.2814998626709e-06,280.072723388672,NA,0.447015428402256,0.447015428402256,22
"20001026",4473720.5,102133.7734375,4.55498138762778e-07,281.761047363281,NA,0.466569547729609,0.466569547729609,22
"20001027",3327830.25,101957.1015625,0.00269131339155138,283.062469482422,NA,0.49715856721232,0.49715856721232,22
"20001028",3252170.25,101653.4375,0.0103962244465947,283.635314941406,NA,0.492959315636928,0.492959315636928,22
"20001029",2805408.25,101367.0703125,0.00114648800808936,281.043975830078,NA,0.466604250580644,0.466604250580644,22
"20001030",4371552,101129.2890625,4.86960880152765e-06,283.069030761719,NA,0.425384393426061,0.425384393426061,22
"20001031",2845095.5,101722.015625,0,280.23583984375,0.377187490463257,0.447424773516072,0.447424773516072,22
"20001101",3431392.5,101268.390625,3.0126866477076e-06,281.574462890625,NA,0.450875268904536,0.450875268904536,22
"20001102",3520361.25,101177.7109375,-1.45009835250676e-08,283.115692138672,NA,0.494642880608065,0.494642880608065,22
"20001103",2185447.5,101162.6640625,0.000131535533000715,284.497711181641,NA,0.50359521853078,0.50359521853078,22
"20001104",2720035,100937.9609375,8.64267292399745e-07,284.074005126953,NA,0.472553996424097,0.472553996424097,22
"20001105",3948739.25,100375.3359375,1.45882368087769e-05,283.627380371094,NA,0.520842238037988,0.520842238037988,22
"20001106",2343490.25,101435.71875,6.85086342855357e-05,284.608276367188,NA,0.512383099538191,0.512383099538191,22
"20001107",2706242.75,102692.0546875,0.000336965924361721,276.551208496094,NA,0.495441786508348,0.495441786508348,22
"20001108",1703644.375,102085.40625,5.09202473040204e-05,274.879180908203,0.401874989271164,0.506565500486108,0.506565500486108,22
"20001109",-779863,102350.203125,0.000701937067788094,273.619232177734,NA,0.565396875999221,0.565396875999221,22
"20001110",1976042.625,102774.4921875,2.0617978861992e-06,274.477111816406,NA,0.5069543950914,0.5069543950914,22
"20001111",1287078.5,101976.859375,0,275.104583740234,NA,0.477228380924082,0.477228380924082,22
"20001112",1418541.25,101701.7109375,8.46385887598444e-07,276.469085693359,NA,0.480017869886339,0.480017869886339,22
"20001113",2787927.75,101464.1875,2.58088107329968e-06,277.549072265625,NA,0.518525401784642,0.518525401784642,22
"20001114",765063.875,102174.03125,1.70022303791484e-06,277.395324707031,NA,0.503856004733021,0.503856004733021,22
"20001115",896676.5,102921.2421875,0.000770390033721924,275.853149414062,NA,0.4891866076814,0.4891866076814,22
"20001116",807428.1875,102144.6484375,3.44216823577881e-06,273.426544189453,0.425312489271164,0.456091076013781,0.456091076013781,22
"20001117",1574055.625,102270.921875,2.13656403502682e-06,275.716247558594,NA,0.502656770291417,0.502656770291417,22
"20001118",2353343.25,102146.5390625,0.00200055842287838,276.344848632812,NA,0.518271101008837,0.518271101008837,22
"20001119",-777537.25,101919.2421875,8.19206252344884e-05,277.211364746094,NA,0.458497031751978,0.458497031751978,22
"20001120",967389.5625,101909.03125,8.55325481552427e-07,274.315124511719,NA,0.536914386722787,0.536914386722787,22
"20001121",2086903.375,101664.8984375,8.71479642228223e-07,273.152465820312,NA,0.565364902708353,0.565364902708353,22
"20001122",2335083.5,101475.46875,8.58306862028257e-07,275.204040527344,NA,0.566724219407244,0.566724219407244,22
"20001123",3702667.5,101509.1640625,4.92632389068604e-05,277.701843261719,NA,0.568083536106134,0.568083536106134,22
"20001124",1619862.25,101342.6171875,0.00029437243938446,278.444030761719,0.452343761920929,0.569442852805025,0.569442852805025,22
"20001125",2037527.875,101565.7890625,8.54951576911844e-06,278.892517089844,NA,0.570802169503916,0.570802169503916,22
"20001126",1039207.8125,101954.953125,1.99707983483677e-09,276.997680664062,NA,0.55832563444023,0.55832563444023,22
"20001127",925121.4375,101990.609375,1.29268073578714e-06,276.714965820312,NA,0.562450797752445,0.562450797752445,22
"20001128",1957192.875,101703.0859375,8.51299205351097e-07,276.50634765625,NA,0.545174775886638,0.545174775886638,22
"20001129",2095140.125,101851.8125,4.35113861385616e-07,276.607421875,NA,0.571440646248886,0.571440646248886,22
"20001130",1153944,101790.96875,4.41074377022233e-07,276.170501708984,NA,0.563146186229878,0.563146186229878,22
"20001201",2900437,101702.09375,0.000378847122192383,277.828155517578,NA,0.554851726210869,0.554851726210869,22
"20001202",283598.5,102161.5,8.58306862028257e-07,276.588256835938,0.473125010728836,0.54655726619186,0.54655726619186,22
"20001203",327158.3125,101271.625,0,275.263458251953,NA,0.538262806172852,0.538262806172852,22
"20001204",355407.84375,101239.21875,8.52346317969932e-07,275.788330078125,NA,0.539597178596491,0.539597178596491,22
"20001205",1399613.625,101565.6953125,3.86699321097694e-06,274.518859863281,NA,0.550693647431971,0.550693647431971,22
"20001206",1300239,101547.125,4.35113804542198e-07,274.550201416016,NA,0.561230839512882,0.561230839512882,22
"20001207",1713192.875,101643.1875,4.76837158203125e-07,275.864807128906,NA,0.563958990847438,0.563958990847438,22
"20001208",3734781.25,101023.5859375,3.12328338623047e-05,276.344665527344,NA,0.555932213958879,0.555932213958879,22
"20001209",1011679.25,101747.1796875,5.42461857548915e-05,276.701354980469,NA,0.54790543707032,0.54790543707032,22
"20001210",-93229.890625,102667.890625,4.51008503432604e-07,271.238098144531,0.468437492847443,0.539878660181761,0.539878660181761,22
"20001211",-196532.34375,102868.3984375,4.41074377022233e-07,271.192443847656,NA,0.555245796385529,0.555245796385529,22
"20001212",-185399.390625,101749.6015625,1.2814998626709e-06,271.942810058594,NA,0.55322876735933,0.55322876735933,22
"20001213",676557.625,101379.640625,4.35113804542198e-07,273.133666992188,NA,0.550841041344363,0.550841041344363,22
"20001214",676619.5,101178.328125,8.52346374813351e-07,272.744201660156,NA,0.584933363604901,0.584933363604901,22
"20001215",500855.1875,101989.75,8.60378179368126e-07,272.894897460938,NA,0.571341593035037,0.571341593035037,22
"20001216",916934.4375,101820.84375,1.72257409758458e-06,273.609924316406,NA,0.567735818736667,0.567735818736667,22
"20001217",2330391.25,101186.3203125,0,272.902191162109,NA,0.59374770042005,0.59374770042005,22
"20001218",962462.375,101816.84375,2.78608808912395e-06,274.195556640625,0.444999992847443,0.575565753646355,0.575565753646355,22
"20001219",-686018.9375,102215.5,8.39973290567286e-05,272.352508544922,NA,0.578380318213096,0.578380318213096,22
"20001220",413702.4375,101635.53125,8.49884600029327e-07,275.370819091797,NA,0.557085330109163,0.557085330109163,22
"20001221",632384.6875,100709.09375,1.28149974898406e-06,276.521728515625,NA,0.590227066327965,0.590227066327965,22
"20001222",997819.125,101128.515625,0.000437498092651367,274.894653320312,NA,0.596760473262165,0.596760473262165,22
"20001223",1038113.6875,101255.8671875,1.27441194308631e-06,274.461303710938,NA,0.573389515899931,0.573389515899931,22
"20001224",636212.4375,101595.7265625,9.00930956504453e-07,272.127349853516,NA,0.599147295683194,0.599147295683194,22
"20001225",545121,102472.4296875,2.23219376493944e-06,270.807800292969,NA,0.56748086787017,0.56748086787017,22
"20001226",446522.59375,102264.1015625,5.35285180376377e-05,270.451629638672,0.418125003576279,0.595925764035571,0.595925764035571,22
"20001227",587880.5625,102606.5234375,3.05969206237933e-06,270.692474365234,NA,0.559300380442817,0.559300380442817,22
"20001228",1097439.5,102121.6015625,1.47223472595215e-05,270.45849609375,NA,0.569439007662737,0.569439007662737,22
"20001229",1417404.625,101361.546875,0,271.332427978516,NA,0.577171292648791,0.577171292648791,22
"20001230",921726.4375,101768.2734375,1.28746023619897e-06,273.860534667969,NA,0.55276500031141,0.55276500031141,22
